transaction_id,amfi_code,transaction_date,transaction_type,amount,state,kyc_status,age_group,gender,city_tier
5490,120018,2025-03-31,Lumpsum,400989.66,Delhi,Pending,18-25,Male,B30
5491,120002,2022-05-22,SIP,165926.62,Karnataka,Verified,26-35,Female,T30
5492,120026,2022-04-10,Redemption,414597.81,Delhi,Rejected,60+,Male,T30
5493,120020,2022-09-20,Redemption,382914.93,Maharashtra,Rejected,36-45,Female,T30
5494,120005,2023-08-06,SIP,125411.49,Karnataka,Verified,26-35,Male,T30
5495,120009,2023-07-12,SIP,103237.44,Maharashtra,Verified,18-25,Female,T30
5496,120037,2024-05-28,SIP,152737.06,Karnataka,Rejected,26-35,Male,B30
5497,120000,2024-06-19,Lumpsum,190507.73,Karnataka,Pending,60+,Female,B30
5498,120014,2022-01-22,Lumpsum,492639.25,West Bengal,Pending,26-35,Male,T30
5499,120022,2023-06-01,Lumpsum,264950.82,Kerala,Rejected,60+,Male,T30
5500,120034,2024-05-25,Lumpsum,381320.07,West Bengal,Verified,36-45,Female,T30
5501,120003,2023-09-09,Redemption,204091.55,Maharashtra,Pending,26-35,Female,B30
5502,120014,2025-06-26,Lumpsum,388475.09,Delhi,Rejected,46-60,Female,T30
5503,120036,2025-12-09,SIP,187903.53,Gujarat,Verified,36-45,Male,B30
5504,120000,2022-06-11,Redemption,41265.61,Telangana,Pending,18-25,Male,T30
5505,120031,2022-06-13,Redemption,181294.54,Maharashtra,Rejected,60+,Male,B30
5506,120037,2023-04-20,SIP,393674.67,Maharashtra,Pending,36-45,Female,T30
5507,120038,2024-09-19,SIP,361049.85,Maharashtra,Pending,26-35,Male,B30
5508,120020,2024-10-18,Lumpsum,343973.18,Kerala,Pending,18-25,Female,B30
5509,120032,2022-06-03,Redemption,482010.83,Karnataka,Pending,18-25,Female,B30
5510,120016,2022-07-29,Lumpsum,224295.25,Telangana,Verified,26-35,Male,B30
5511,120018,2023-04-03,Redemption,2117.52,Kerala,Verified,26-35,Male,B30
5512,120038,2022-09-17,SIP,346736.22,Telangana,Verified,46-60,Male,B30
5513,120012,2025-10-18,SIP,357569.91,Delhi,Rejected,46-60,Male,T30
5514,120015,2022-11-26,Lumpsum,83311.79,Kerala,Pending,26-35,Female,B30
5515,120038,2024-04-09,Redemption,76862.13,Maharashtra,Rejected,36-45,Male,B30
5516,120029,2023-10-17,Lumpsum,87781.55,Tamil Nadu,Verified,26-35,Female,B30
5517,120002,2022-03-10,Redemption,350623.71,Kerala,Rejected,60+,Male,B30
5518,120036,2024-01-27,Lumpsum,178644.5,Karnataka,Pending,46-60,Female,T30
5519,120000,2022-10-03,Lumpsum,123502.04,Karnataka,Pending,18-25,Female,T30
5520,120008,2025-07-04,Lumpsum,236275.92,Kerala,Verified,36-45,Female,B30
5521,120032,2024-08-12,SIP,311447.78,Gujarat,Pending,26-35,Female,T30
5522,120002,2023-06-24,Lumpsum,310987.53,Maharashtra,Rejected,26-35,Male,T30
5523,120001,2024-09-08,SIP,256618.56,Delhi,Rejected,60+,Female,B30
5524,120005,2024-02-18,Redemption,439311.87,Maharashtra,Rejected,36-45,Female,B30
5525,120016,2022-05-03,Lumpsum,337257.5,Delhi,Verified,60+,Female,T30
5526,120014,2024-01-20,Lumpsum,177144.86,Telangana,Verified,36-45,Female,B30
5527,120032,2022-01-04,Lumpsum,135933.9,Delhi,Pending,26-35,Male,T30
5528,120010,2022-03-23,SIP,432938.03,Kerala,Pending,36-45,Female,T30
5529,120033,2024-09-22,SIP,489200.22,Delhi,Pending,36-45,Female,T30
5530,120019,2022-08-31,SIP,437380.21,Tamil Nadu,Pending,26-35,Male,B30
5531,120003,2022-12-25,Lumpsum,404766.91,Karnataka,Verified,46-60,Female,T30
5532,120010,2024-05-28,SIP,223016.74,Delhi,Pending,26-35,Female,B30
5533,120029,2024-11-10,SIP,53500.17,Gujarat,Verified,46-60,Male,T30
5534,120008,2024-01-31,Lumpsum,286090.78,Kerala,Pending,18-25,Female,T30
5535,120035,2022-10-14,Lumpsum,209504.51,Delhi,Pending,26-35,Male,T30
5536,120009,2024-01-13,Lumpsum,259995.69,West Bengal,Rejected,18-25,Female,T30
5537,120037,2024-09-10,Lumpsum,115807.72,Karnataka,Rejected,36-45,Male,T30
5538,120036,2025-09-02,Redemption,276353.33,Delhi,Pending,36-45,Male,T30
5539,120018,2024-09-07,SIP,242671.45,West Bengal,Verified,26-35,Male,T30
5540,120026,2024-11-14,Lumpsum,284837.86,Delhi,Verified,36-45,Male,B30
5541,120035,2024-06-21,Lumpsum,422981.29,West Bengal,Verified,46-60,Female,B30
5542,120006,2023-12-12,Lumpsum,207989.67,Tamil Nadu,Verified,36-45,Male,T30
5543,120025,2022-07-22,Redemption,122798.56,Tamil Nadu,Rejected,26-35,Female,B30
5544,120038,2025-10-03,Lumpsum,127438.77,Delhi,Rejected,60+,Male,T30
5545,120034,2022-12-07,SIP,25611.04,Tamil Nadu,Pending,26-35,Female,B30
5546,120016,2024-06-29,Lumpsum,233263.86,Maharashtra,Verified,36-45,Male,B30
5547,120007,2022-08-28,Lumpsum,89543.01,Maharashtra,Verified,60+,Female,B30
5548,120026,2022-07-10,Redemption,216053.41,Gujarat,Rejected,36-45,Female,B30
5549,120015,2025-07-29,SIP,251265.13,Telangana,Pending,18-25,Male,B30
5550,120006,2023-06-18,Lumpsum,427929.37,Telangana,Verified,60+,Male,B30
5551,120004,2025-05-07,SIP,242654.41,Maharashtra,Pending,60+,Male,B30
5552,120020,2025-04-15,Lumpsum,284462.51,Karnataka,Pending,18-25,Female,T30
5553,120018,2023-05-26,Redemption,432324.1,Delhi,Pending,26-35,Male,B30
5554,120017,2022-04-27,SIP,316067.07,West Bengal,Pending,18-25,Male,T30
5555,120027,2023-03-06,Redemption,31562.83,Kerala,Pending,36-45,Male,B30
5556,120028,2024-08-28,Lumpsum,413794.46,Tamil Nadu,Pending,60+,Male,B30
5557,120036,2023-05-28,Redemption,104344.08,Delhi,Pending,26-35,Female,T30
5558,120014,2022-07-09,Lumpsum,285509.31,Telangana,Pending,46-60,Female,T30
5559,120030,2022-08-05,Lumpsum,277394.39,Telangana,Verified,26-35,Female,B30
5560,120010,2024-10-02,Redemption,27254.84,Tamil Nadu,Verified,60+,Male,T30
5561,120028,2025-05-10,Lumpsum,254905.91,Delhi,Pending,60+,Male,T30
5562,120028,2023-05-15,Lumpsum,480939.48,West Bengal,Verified,36-45,Male,T30
5563,120023,2024-04-14,Redemption,73375.1,Tamil Nadu,Rejected,18-25,Female,T30
5564,120036,2024-06-23,Lumpsum,312333.12,Telangana,Rejected,46-60,Male,B30
5565,120016,2024-12-11,Lumpsum,304692.26,West Bengal,Rejected,26-35,Male,T30
5566,120026,2024-03-09,Redemption,175458.98,Kerala,Rejected,60+,Male,T30
5567,120018,2024-06-30,Lumpsum,267370.46,Telangana,Pending,36-45,Female,T30
5568,120015,2022-08-03,Lumpsum,180713.65,Karnataka,Verified,46-60,Male,T30
5569,120000,2025-06-19,Lumpsum,341715.9,Delhi,Rejected,18-25,Male,T30
5570,120033,2025-08-26,SIP,28965.02,Gujarat,Pending,60+,Male,T30
5571,120037,2023-01-26,Lumpsum,314833.55,Maharashtra,Pending,18-25,Male,T30
5572,120031,2024-05-22,Redemption,362455.05,West Bengal,Verified,26-35,Female,B30
5573,120002,2025-06-06,Redemption,46271.39,Delhi,Verified,60+,Female,B30
5574,120023,2025-08-07,Redemption,70732.62,Delhi,Verified,36-45,Female,B30
5575,120030,2023-08-30,Lumpsum,280619.18,Telangana,Pending,26-35,Male,B30
5576,120002,2022-09-07,SIP,138758.78,Tamil Nadu,Pending,26-35,Female,B30
5577,120020,2025-10-03,Redemption,172223.92,Karnataka,Pending,46-60,Male,B30
5578,120003,2025-11-22,Lumpsum,317604.41,Maharashtra,Pending,60+,Female,T30
5579,120030,2023-08-21,Lumpsum,165675.71,Delhi,Verified,36-45,Female,B30
5580,120038,2022-12-16,SIP,320849.01,Maharashtra,Rejected,26-35,Male,B30
5581,120005,2024-11-23,Redemption,362257.17,Karnataka,Pending,26-35,Male,B30
5582,120028,2022-08-17,Lumpsum,209484.4,Karnataka,Verified,36-45,Female,B30
5583,120014,2025-06-15,SIP,190539.33,Gujarat,Verified,60+,Male,T30
5584,120023,2025-09-11,SIP,482360.31,Kerala,Verified,46-60,Female,B30
5585,120022,2023-12-18,Lumpsum,364641.2,Kerala,Pending,26-35,Female,T30
5586,120013,2022-05-24,Lumpsum,151980.79,Kerala,Pending,46-60,Female,T30
5587,120038,2024-12-10,SIP,450843.92,Tamil Nadu,Verified,60+,Male,B30
5588,120026,2022-12-23,Lumpsum,71439.68,Telangana,Pending,18-25,Female,T30
5589,120037,2025-10-04,Redemption,248688.67,Telangana,Pending,18-25,Female,B30
5590,120038,2023-02-01,Redemption,90995.0,Tamil Nadu,Verified,36-45,Male,B30
5591,120002,2025-11-12,Redemption,113189.85,Maharashtra,Pending,36-45,Male,T30
5592,120006,2024-06-03,Redemption,381581.24,Tamil Nadu,Verified,18-25,Female,B30
5593,120032,2022-08-08,SIP,264246.82,Karnataka,Verified,46-60,Female,B30
5594,120009,2023-06-30,SIP,106979.59,Maharashtra,Verified,60+,Male,B30
5595,120012,2025-06-14,Redemption,600.66,Telangana,Pending,36-45,Female,B30
5596,120011,2024-05-17,Redemption,336765.39,Delhi,Verified,46-60,Male,T30
5597,120035,2023-09-28,Redemption,131960.82,Karnataka,Pending,26-35,Male,T30
5598,120024,2024-12-07,Redemption,98149.7,Tamil Nadu,Verified,26-35,Female,B30
5599,120012,2022-09-17,Redemption,439255.42,Tamil Nadu,Rejected,18-25,Female,T30
5600,120002,2023-01-27,Lumpsum,109273.6,Delhi,Rejected,18-25,Female,T30
5601,120034,2022-11-09,Lumpsum,40338.21,Karnataka,Rejected,18-25,Male,T30
5602,120019,2024-02-02,SIP,32768.14,Maharashtra,Rejected,36-45,Female,B30
5603,120028,2025-02-11,Lumpsum,104638.49,Telangana,Rejected,18-25,Female,T30
5604,120005,2022-07-13,Lumpsum,135025.96,Maharashtra,Verified,18-25,Female,T30
5605,120012,2025-12-06,Redemption,321615.38,Maharashtra,Verified,46-60,Male,B30
5606,120039,2025-03-16,Redemption,448332.05,Karnataka,Verified,46-60,Male,T30
5607,120033,2023-07-20,Lumpsum,2667.68,Telangana,Verified,60+,Female,B30
5608,120011,2025-12-25,Lumpsum,64840.27,Telangana,Verified,60+,Male,B30
5609,120017,2023-10-19,Lumpsum,452206.72,Tamil Nadu,Pending,26-35,Female,B30
5610,120027,2024-09-03,Redemption,87235.64,Gujarat,Pending,26-35,Female,T30
5611,120038,2025-01-15,Lumpsum,410289.57,West Bengal,Pending,36-45,Female,T30
5612,120034,2023-02-13,Lumpsum,253282.58,West Bengal,Pending,36-45,Female,T30
5613,120008,2025-04-26,Lumpsum,345853.44,Maharashtra,Verified,60+,Female,B30
5614,120020,2025-11-15,SIP,55394.57,Maharashtra,Pending,26-35,Female,T30
5615,120010,2025-06-27,Lumpsum,306801.15,Maharashtra,Pending,36-45,Female,T30
5616,120023,2023-05-01,Lumpsum,494375.4,Maharashtra,Rejected,36-45,Female,B30
5617,120013,2025-09-08,Lumpsum,308779.67,Maharashtra,Verified,26-35,Female,B30
5618,120004,2022-02-06,Redemption,441554.13,Gujarat,Verified,60+,Female,B30
5619,120011,2023-04-22,Lumpsum,24859.12,Tamil Nadu,Pending,36-45,Male,T30
5620,120009,2023-04-29,Redemption,272470.68,Kerala,Pending,26-35,Male,B30
5621,120002,2025-01-20,SIP,38519.91,Tamil Nadu,Verified,18-25,Male,B30
5622,120037,2022-04-10,Lumpsum,230160.43,Gujarat,Rejected,36-45,Male,B30
5623,120020,2022-07-08,Redemption,403324.48,Telangana,Pending,26-35,Female,T30
5624,120001,2025-06-20,SIP,485129.67,West Bengal,Pending,26-35,Female,T30
5625,120015,2024-05-09,Redemption,321893.71,Gujarat,Pending,60+,Female,T30
5626,120028,2023-03-28,SIP,195858.46,Gujarat,Pending,18-25,Male,B30
5627,120031,2023-09-11,Redemption,255281.67,Gujarat,Pending,46-60,Male,T30
5628,120011,2025-01-26,Lumpsum,127460.16,Gujarat,Pending,36-45,Female,T30
5629,120014,2024-01-26,Redemption,68918.88,Karnataka,Rejected,36-45,Female,B30
5630,120031,2022-03-28,Redemption,106600.33,Gujarat,Pending,26-35,Female,T30
5631,120030,2022-08-09,Lumpsum,451705.97,Gujarat,Verified,60+,Female,B30
5632,120008,2022-10-05,Redemption,133355.96,Maharashtra,Pending,18-25,Female,T30
5633,120025,2025-11-11,Lumpsum,224442.89,Telangana,Rejected,26-35,Male,T30
5634,120033,2023-02-28,Lumpsum,490408.14,Karnataka,Rejected,36-45,Female,B30
5635,120035,2025-11-03,SIP,247641.61,Telangana,Rejected,36-45,Male,T30
5636,120039,2025-03-16,Redemption,2387.27,Tamil Nadu,Rejected,26-35,Male,B30
5637,120014,2025-07-16,SIP,447112.94,Telangana,Pending,26-35,Female,T30
5638,120016,2025-02-16,Redemption,224112.56,Maharashtra,Rejected,60+,Male,T30
5639,120016,2022-05-01,Redemption,7544.52,Gujarat,Rejected,60+,Male,B30
5640,120024,2025-10-10,Lumpsum,13971.48,Delhi,Verified,46-60,Male,T30
5641,120038,2022-01-29,SIP,498701.44,Telangana,Verified,26-35,Female,B30
5642,120026,2022-06-04,Redemption,258260.59,Kerala,Verified,18-25,Female,T30
5643,120037,2023-02-22,SIP,289810.66,Telangana,Verified,36-45,Female,T30
5644,120026,2025-12-04,Lumpsum,442127.09,Gujarat,Pending,18-25,Female,T30
5645,120008,2025-08-19,SIP,125140.73,Tamil Nadu,Verified,26-35,Female,T30
5646,120009,2023-05-08,Lumpsum,455369.14,Gujarat,Rejected,36-45,Female,T30
5647,120020,2023-12-13,SIP,426461.85,Karnataka,Rejected,46-60,Female,B30
5648,120035,2025-08-12,Redemption,37413.03,Delhi,Pending,18-25,Female,B30
5649,120009,2023-05-23,SIP,180053.79,West Bengal,Pending,18-25,Female,T30
5650,120001,2024-08-25,Redemption,483414.5,Delhi,Pending,26-35,Female,T30
5651,120037,2023-12-23,Lumpsum,89003.89,Tamil Nadu,Verified,46-60,Female,T30
5652,120035,2025-03-26,Redemption,13392.23,Telangana,Pending,18-25,Male,B30
5653,120034,2023-04-05,Lumpsum,24204.75,Karnataka,Rejected,46-60,Female,T30
5654,120007,2025-02-22,Redemption,481603.58,Telangana,Pending,18-25,Female,T30
5655,120036,2022-12-16,Lumpsum,42383.79,West Bengal,Pending,46-60,Male,T30
5656,120016,2024-11-11,Lumpsum,116437.81,Gujarat,Rejected,26-35,Female,T30
5657,120016,2022-01-14,Lumpsum,101469.07,Tamil Nadu,Rejected,26-35,Male,B30
5658,120039,2023-12-26,Lumpsum,429087.39,Gujarat,Rejected,18-25,Male,B30
5659,120007,2022-02-23,Lumpsum,454049.22,Karnataka,Rejected,18-25,Female,T30
5660,120005,2022-12-08,Redemption,455889.8,Kerala,Pending,18-25,Male,T30
5661,120013,2025-09-12,Lumpsum,295425.32,Kerala,Verified,60+,Male,T30
5662,120008,2023-02-27,SIP,130734.9,Telangana,Verified,26-35,Male,T30
5663,120027,2023-01-26,SIP,275137.26,Telangana,Pending,46-60,Female,T30
5664,120036,2022-01-25,Lumpsum,395838.99,Gujarat,Verified,60+,Female,T30
5665,120014,2022-12-19,SIP,14980.94,Maharashtra,Verified,26-35,Male,T30
5666,120032,2023-11-05,Lumpsum,249192.54,Kerala,Pending,46-60,Female,B30
5667,120024,2023-04-19,Lumpsum,155645.05,Maharashtra,Rejected,36-45,Male,B30
5668,120016,2022-07-13,Lumpsum,359492.55,Gujarat,Pending,26-35,Female,T30
5669,120011,2023-03-09,SIP,444752.53,Tamil Nadu,Rejected,46-60,Female,T30
5670,120013,2024-12-27,Redemption,103145.55,Maharashtra,Verified,26-35,Male,B30
5671,120029,2024-11-07,Lumpsum,364582.09,Karnataka,Pending,60+,Male,B30
5672,120004,2024-12-21,SIP,178915.92,Kerala,Verified,60+,Male,T30
5673,120000,2024-01-24,SIP,115310.95,Gujarat,Verified,60+,Female,T30
5674,120001,2025-05-16,Lumpsum,229617.23,Maharashtra,Pending,18-25,Female,T30
5675,120025,2025-07-28,SIP,358148.54,Telangana,Pending,26-35,Male,B30
5676,120020,2025-10-30,SIP,59605.98,Gujarat,Verified,26-35,Male,B30
5677,120026,2024-12-04,Redemption,321026.31,Delhi,Pending,18-25,Female,T30
5678,120014,2024-09-03,SIP,414885.72,Delhi,Verified,18-25,Female,B30
5679,120037,2022-02-14,Redemption,75962.54,Kerala,Pending,60+,Male,T30
5680,120027,2023-07-04,Redemption,444746.34,Gujarat,Rejected,18-25,Male,T30
5681,120022,2023-07-31,Redemption,47010.81,Kerala,Verified,46-60,Male,T30
5682,120005,2023-04-29,Lumpsum,123683.69,Tamil Nadu,Rejected,46-60,Male,T30
5683,120010,2022-11-23,SIP,152734.5,Delhi,Verified,60+,Male,T30
5684,120032,2024-06-14,SIP,197813.87,Gujarat,Pending,26-35,Female,T30
5685,120025,2022-10-09,Lumpsum,346848.56,Kerala,Verified,46-60,Male,B30
5686,120018,2024-03-06,SIP,315748.19,Gujarat,Verified,18-25,Female,B30
5687,120009,2023-01-27,Redemption,241601.34,Maharashtra,Rejected,18-25,Male,B30
5688,120026,2023-10-14,Lumpsum,25964.29,West Bengal,Verified,36-45,Male,B30
5689,120002,2022-02-12,Lumpsum,317075.51,Delhi,Pending,46-60,Female,T30
5690,120018,2023-09-10,Redemption,401961.91,Tamil Nadu,Rejected,60+,Male,T30
5691,120004,2025-09-16,SIP,296849.42,Maharashtra,Rejected,60+,Male,B30
5692,120028,2024-02-29,SIP,121629.82,Kerala,Verified,36-45,Male,T30
5693,120016,2024-06-01,SIP,366149.44,Tamil Nadu,Verified,26-35,Female,B30
5694,120017,2025-03-26,SIP,369183.11,Delhi,Rejected,46-60,Male,B30
5695,120039,2025-11-04,Lumpsum,486732.91,Gujarat,Pending,46-60,Female,T30
5696,120039,2025-10-04,SIP,256037.9,Telangana,Verified,46-60,Female,T30
5697,120025,2023-09-06,Redemption,133128.87,Telangana,Pending,36-45,Male,T30
5698,120004,2025-01-25,SIP,171126.37,Maharashtra,Verified,60+,Female,B30
5699,120023,2023-01-04,Redemption,274866.48,Maharashtra,Verified,36-45,Female,T30
5700,120019,2022-10-16,Redemption,114321.57,Delhi,Verified,26-35,Male,B30
5701,120019,2023-04-28,Redemption,489889.73,Tamil Nadu,Rejected,18-25,Female,T30
5702,120038,2024-01-10,Lumpsum,429714.02,Maharashtra,Rejected,46-60,Male,T30
5703,120017,2024-05-09,Lumpsum,299277.38,Kerala,Pending,26-35,Female,B30
5704,120006,2024-08-21,Lumpsum,176605.89,Karnataka,Pending,26-35,Male,B30
5705,120034,2023-12-10,Lumpsum,141824.12,Delhi,Pending,26-35,Male,T30
5706,120009,2023-03-29,Redemption,294185.11,Tamil Nadu,Rejected,36-45,Male,B30
5707,120019,2024-01-01,Redemption,145456.49,Maharashtra,Pending,18-25,Female,B30
5708,120023,2023-06-09,SIP,146233.74,Karnataka,Pending,18-25,Female,T30
5709,120027,2024-04-04,SIP,393628.28,Tamil Nadu,Rejected,26-35,Female,B30
5710,120004,2023-12-15,Redemption,211731.69,West Bengal,Verified,60+,Male,T30
5711,120009,2024-09-10,SIP,40867.29,Tamil Nadu,Rejected,60+,Female,B30
5712,120032,2022-08-27,Redemption,184599.99,Tamil Nadu,Rejected,60+,Female,T30
5713,120027,2023-09-12,Lumpsum,31249.8,West Bengal,Pending,26-35,Female,T30
5714,120012,2024-06-04,SIP,190026.57,Kerala,Verified,26-35,Male,T30
5715,120025,2024-05-24,SIP,144737.6,Delhi,Verified,46-60,Female,B30
5716,120018,2022-10-10,Lumpsum,425907.62,Maharashtra,Pending,36-45,Female,B30
5717,120009,2025-04-16,Lumpsum,39388.71,Kerala,Verified,26-35,Male,T30
5718,120026,2025-07-26,Redemption,327570.03,Kerala,Verified,46-60,Female,B30
5719,120021,2025-08-09,SIP,247360.55,Kerala,Verified,18-25,Male,T30
5720,120001,2024-12-13,Redemption,392063.93,Gujarat,Verified,46-60,Male,T30
5721,120020,2023-09-01,Redemption,138916.99,Gujarat,Pending,26-35,Male,B30
5722,120035,2022-10-17,SIP,92065.05,Karnataka,Rejected,26-35,Male,T30
5723,120031,2022-12-25,Redemption,404543.27,Telangana,Verified,46-60,Female,T30
5724,120029,2022-08-10,Redemption,116631.94,Tamil Nadu,Verified,26-35,Female,B30
5725,120018,2025-06-22,Redemption,25174.55,Karnataka,Pending,46-60,Female,B30
5726,120006,2022-01-04,Redemption,86068.72,West Bengal,Rejected,36-45,Male,T30
5727,120028,2024-04-18,Redemption,302035.4,West Bengal,Pending,46-60,Male,B30
5728,120016,2025-01-06,Lumpsum,289341.46,Karnataka,Pending,26-35,Male,T30
5729,120016,2024-09-09,Redemption,463738.27,West Bengal,Pending,60+,Male,T30
5730,120020,2022-05-16,Lumpsum,120204.2,Kerala,Verified,60+,Male,B30
5731,120029,2024-01-09,SIP,141569.1,Delhi,Pending,46-60,Female,B30
5732,120006,2022-04-26,Lumpsum,239962.8,Telangana,Rejected,36-45,Female,B30
5733,120001,2025-08-07,SIP,303078.14,Maharashtra,Verified,18-25,Female,B30
5734,120032,2022-11-21,Redemption,346801.77,Maharashtra,Pending,60+,Male,T30
5735,120039,2024-03-01,Lumpsum,489129.99,Gujarat,Verified,18-25,Male,T30
5736,120022,2025-03-06,SIP,233256.89,Telangana,Pending,26-35,Female,B30
5737,120015,2022-12-15,SIP,189734.85,West Bengal,Rejected,18-25,Male,B30
5738,120025,2024-01-28,Redemption,121883.45,Telangana,Rejected,46-60,Female,B30
5739,120025,2024-01-29,Redemption,367352.54,Maharashtra,Verified,26-35,Female,T30
5740,120005,2024-01-11,Redemption,437193.18,Maharashtra,Pending,60+,Male,T30
5741,120005,2022-12-11,Lumpsum,314048.8,Tamil Nadu,Rejected,26-35,Male,B30
5742,120019,2024-10-09,Redemption,227185.31,Gujarat,Verified,36-45,Male,T30
5743,120030,2024-01-12,Lumpsum,79293.49,Telangana,Pending,46-60,Female,B30
5744,120017,2023-08-06,Lumpsum,18808.49,West Bengal,Pending,18-25,Female,B30
5745,120036,2024-03-11,SIP,135795.64,Maharashtra,Pending,18-25,Male,T30
5746,120003,2022-09-03,Redemption,340564.13,Kerala,Verified,18-25,Male,B30
5747,120038,2022-12-24,Redemption,457632.36,Telangana,Verified,26-35,Female,B30
5748,120013,2023-09-28,Lumpsum,298485.74,Maharashtra,Verified,46-60,Male,B30
5749,120032,2023-08-16,SIP,443494.58,Karnataka,Pending,46-60,Female,B30
5750,120009,2025-04-24,SIP,255958.23,Karnataka,Pending,60+,Male,T30
5751,120028,2025-09-03,Redemption,413504.19,Telangana,Verified,36-45,Female,T30
5752,120002,2022-03-13,Redemption,174197.82,Telangana,Verified,36-45,Female,T30
5753,120002,2025-10-29,SIP,73331.56,West Bengal,Pending,36-45,Female,B30
5754,120024,2022-11-11,Lumpsum,187326.69,Karnataka,Rejected,36-45,Male,B30
5755,120028,2023-04-26,Lumpsum,178652.74,Maharashtra,Verified,46-60,Male,T30
5756,120017,2024-04-07,Redemption,131949.77,West Bengal,Rejected,18-25,Female,B30
5757,120018,2024-01-21,SIP,395071.02,Telangana,Pending,60+,Male,T30
5758,120029,2024-12-13,Lumpsum,196547.27,Tamil Nadu,Verified,26-35,Female,T30
5759,120004,2022-08-17,SIP,155042.83,Telangana,Verified,18-25,Female,T30
5760,120017,2024-01-16,SIP,224825.66,Telangana,Verified,26-35,Male,T30
5761,120018,2025-12-07,Lumpsum,405981.63,Gujarat,Verified,60+,Female,T30
5762,120008,2022-12-24,Lumpsum,50443.41,Karnataka,Pending,18-25,Female,T30
5763,120039,2024-10-28,Lumpsum,492940.68,Telangana,Pending,36-45,Female,T30
5764,120038,2024-12-13,Lumpsum,378203.22,Delhi,Pending,18-25,Female,T30
5765,120004,2022-11-27,Lumpsum,293952.3,Maharashtra,Pending,60+,Male,T30
5766,120034,2025-08-25,SIP,112262.16,Delhi,Pending,18-25,Male,B30
5767,120037,2024-04-21,Lumpsum,228768.71,Maharashtra,Verified,46-60,Male,T30
5768,120010,2024-12-03,SIP,131115.99,Delhi,Rejected,18-25,Male,T30
5769,120028,2023-06-02,SIP,264340.4,Maharashtra,Rejected,26-35,Male,B30
5770,120012,2025-11-04,Lumpsum,444662.92,West Bengal,Rejected,18-25,Male,T30
5771,120034,2024-07-30,Redemption,207060.98,Karnataka,Pending,46-60,Female,T30
5772,120034,2025-01-09,SIP,235761.52,Telangana,Rejected,36-45,Male,B30
5773,120000,2022-06-02,SIP,439820.08,Maharashtra,Verified,36-45,Female,B30
5774,120029,2023-02-07,SIP,101499.59,West Bengal,Pending,46-60,Male,T30
5775,120013,2025-04-24,Lumpsum,453756.22,Delhi,Verified,18-25,Female,T30
5776,120001,2022-09-24,SIP,263164.4,Gujarat,Pending,60+,Male,B30
5777,120019,2022-04-07,SIP,409944.8,Tamil Nadu,Rejected,60+,Female,B30
